Time [s],Channel 0,Channel 1,Channel 2
0.087432000,1,1,1
0.093846500,1,1,0
0.093847500,1,0,0
0.093848750,1,1,0
0.093854500,1,0,0
0.093855750,1,1,0
0.093861750,1,0,0
0.093862500,0,0,0
0.093863000,0,1,0
0.093881500,0,0,0
0.093882750,0,1,0
0.093888500,0,0,0
0.093889750,0,1,0
0.093895750,0,0,0
0.093896750,0,1,0
0.093902750,0,0,0
0.093904000,0,1,0
0.093909750,0,0,0
0.093911000,0,1,0
0.093917500,1,1,0
0.093918500,1,1,1
0.099850500,1,1,0
0.099851500,1,0,0
0.099852000,0,0,0
0.099852500,0,1,0
0.099858500,0,0,0
0.099859750,0,1,0
0.099865500,0,0,0
0.099866750,0,1,0
0.099884500,0,0,0
0.099885750,0,1,0
0.099891750,0,0,0
0.099893000,0,1,0
0.099898750,0,0,0
0.099900000,0,1,0
0.099906000,0,0,0
0.099906500,1,0,0
0.099907250,1,1,0
0.099913000,1,0,0
0.099913750,0,0,0
0.099914250,0,1,0
0.099920750,1,1,0
0.099921750,1,1,1
0.105852500,1,1,0
0.105853500,1,0,0
0.105854250,0,0,0
0.105854750,0,1,0
0.105860750,0,0,0
0.105861750,0,1,0
0.105867750,0,0,0
0.105869000,0,1,0
0.105886750,0,0,0
0.105888000,0,1,0
0.105894000,0,0,0
0.105895250,0,1,0
0.105901000,0,0,0
0.105902250,0,1,0
0.105908250,0,0,0
0.105908750,1,0,0
0.105909500,1,1,0
0.105915250,1,0,0
0.105916500,1,1,0
0.105924000,1,0,0
0.105924750,0,0,0
0.105925250,0,1,0
0.105931250,0,0,0
0.105932500,0,1,0
0.105938250,0,0,0
0.105939500,0,1,0
0.105945500,0,0,0
0.105946750,0,1,0
0.105952500,0,0,0
0.105953750,0,1,0
0.105959750,0,0,0
0.105960750,0,1,0
0.105966750,0,0,0
0.105967500,1,0,0
0.105968000,1,1,0
0.105974000,1,0,0
0.105974500,0,0,0
0.105975000,0,1,0
0.105981500,1,1,0
0.105982500,1,1,1
0.111855500,1,1,0
0.111856500,1,0,0
0.111857750,1,1,0
0.111863500,1,0,0
0.111864250,0,0,0
0.111864750,0,1,0
0.111870750,0,0,0
0.111871750,0,1,0
0.111889750,0,0,0
0.111891000,0,1,0
0.111896750,0,0,0
0.111898000,0,1,0
0.111904000,0,0,0
0.111905250,0,1,0
0.111911000,0,0,0
0.111911750,1,0,0
0.111912250,1,1,0
0.111918250,1,0,0
0.111919500,1,1,0
0.111927000,1,0,0
0.111927750,0,0,0
0.111928250,0,1,0
0.111934000,0,0,0
0.111935250,0,1,0
0.111941250,0,0,0
0.111942500,0,1,0
0.111948250,0,0,0
0.111949500,0,1,0
0.111955500,0,0,0
0.111956750,0,1,0
0.111962500,0,0,0
0.111963750,0,1,0
0.111969750,0,0,0
0.111970750,0,1,0
0.111976750,0,0,0
0.111978000,0,1,0
0.111984500,1,1,0
0.111985250,1,1,1
0.117859250,1,1,0
0.117860000,1,0,0
0.117861250,1,1,0
0.117867250,1,0,0
0.117868500,1,1,0
0.117874500,1,0,0
0.117875000,0,0,0
0.117875500,0,1,0
0.117893500,0,0,0
0.117894000,1,0,0
0.117894750,1,1,0
0.117900500,1,0,0
0.117901250,0,0,0
0.117901750,0,1,0
0.117907750,0,0,0
0.117909000,0,1,0
0.117914750,0,0,0
0.117916000,0,1,0
0.117922000,0,0,0
0.117922500,1,0,0
0.117923250,1,1,0
0.117930500,1,1,1
0.152895750,1,1,0
0.152896750,1,0,0
0.152897250,0,0,0
0.152898000,0,1,0
0.152903750,0,0,0
0.152904500,1,0,0
0.152905000,1,1,0
0.152911000,1,0,0
0.152911500,0,0,0
0.152912250,0,1,0
0.152930500,0,0,0
0.152931750,0,1,0
0.152937750,0,0,0
0.152939000,0,1,0
0.152944750,0,0,0
0.152946000,0,1,0
0.152952000,0,0,0
0.152952500,1,0,0
0.152953000,1,1,0
0.152959000,1,0,0
0.152959750,0,0,0
0.152960250,0,1,0
0.152966750,1,1,0
0.152984500,0,0,0
0.152990500,0,1,0
0.152997000,0,0,0
0.153003000,0,1,0
0.153009250,0,0,0
0.153015250,0,1,0
0.153021750,0,0,0
0.153027750,0,1,0
0.153034000,0,0,0
0.153040000,0,1,0
0.153046500,0,0,0
0.153052500,0,1,0
0.153059000,0,0,0
0.153064750,0,1,0
0.153071250,0,0,0
0.153077250,0,1,0
0.153085000,0,0,0
0.153091000,0,1,0
0.153097250,0,0,0
0.153103250,0,1,0
0.153109750,0,0,0
0.153115750,0,1,0
0.153122250,0,0,0
0.153128250,0,1,0
0.153134500,0,0,0
0.153140500,0,1,0
0.153147000,0,0,0
0.153153000,0,1,0
0.153159250,0,0,0
0.153165250,0,1,0
0.153171750,0,0,0
0.153177750,0,1,0
0.153185500,0,0,0
0.153191250,0,1,0
0.153197750,0,0,0
0.153203750,0,1,0
0.153210250,0,0,0
0.153216250,0,1,0
0.153222500,0,0,0
0.153228500,0,1,0
0.153235000,0,0,0
0.153241000,0,1,0
0.153247250,0,0,0
0.153253250,0,1,0
0.153259750,0,0,0
0.153265750,0,1,0
0.153272000,0,0,0
0.153278000,0,1,0
0.153285750,0,0,0
0.153286000,1,0,0
0.153291750,1,1,0
0.153298250,0,0,0
0.153304250,0,1,0
0.153310500,0,0,0
0.153316500,0,1,0
0.153323000,0,0,0
0.153329000,0,1,0
0.153335500,0,0,0
0.153341250,0,1,0
0.153347750,0,0,0
0.153353750,0,1,0
0.153360250,0,0,0
0.153366250,0,1,0
0.153372500,0,0,0
0.153378500,0,1,0
0.153386250,0,0,0
0.153392250,0,1,0
0.153398750,0,0,0
0.153404500,0,1,0
0.153411000,0,0,0
0.153417000,0,1,0
0.153423500,0,0,0
0.153429500,0,1,0
0.153435750,0,0,0
0.153441750,0,1,0
0.153448250,0,0,0
0.153454250,0,1,0
0.153460500,0,0,0
0.153466500,0,1,0
0.153473000,0,0,0
0.153479000,0,1,0
0.153486250,0,1,1
0.153486500,1,1,1
0.159903250,1,1,0
0.159904250,1,0,0
0.159905500,1,1,0
0.159911250,1,0,0
0.159912500,1,1,0
0.159918500,1,0,0
0.159919000,0,0,0
0.159919750,0,1,0
0.159938250,0,0,0
0.159939250,0,1,0
0.159945250,0,0,0
0.159946500,0,1,0
0.159952250,0,0,0
0.159953500,0,1,0
0.159959500,0,0,0
0.159960750,0,1,0
0.159966500,0,0,0
0.159967750,0,1,0
0.159974250,1,1,0
0.159975250,1,1,1
0.165907750,1,1,0
0.165908750,1,0,0
0.165909500,0,0,0
0.165910000,0,1,0
0.165916000,0,0,0
0.165917250,0,1,0
0.165923000,0,0,0
0.165924250,0,1,0
0.165942750,0,0,0
0.165944000,0,1,0
0.165949750,0,0,0
0.165951000,0,1,0
0.165957000,0,0,0
0.165958250,0,1,0
0.165964000,0,0,0
0.165964750,1,0,0
0.165965250,1,1,0
0.165971250,1,0,0
0.165971750,0,0,0
0.165972500,0,1,0
0.165978750,1,1,0
0.165979750,1,1,1
0.171913500,1,1,0
0.171914500,1,0,0
0.171915000,0,0,0
0.171915750,0,1,0
0.171921500,0,0,0
0.171922750,0,1,0
0.171928750,0,0,0
0.171930000,0,1,0
0.171948250,0,0,0
0.171949500,0,1,0
0.171955500,0,0,0
0.171956750,0,1,0
0.171962500,0,0,0
0.171963750,0,1,0
0.171969750,0,0,0
0.171970250,1,0,0
0.171971000,1,1,0
0.171976750,1,0,0
0.171978000,1,1,0
0.171985750,1,0,0
0.171986250,0,0,0
0.171987000,0,1,0
0.171992750,0,0,0
0.171994000,0,1,0
0.172000000,0,0,0
0.172001000,0,1,0
0.172007000,0,0,0
0.172008250,0,1,0
0.172014000,0,0,0
0.172015250,0,1,0
0.172021250,0,0,0
0.172022500,0,1,0
0.172028250,0,0,0
0.172029000,1,0,0
0.172029500,1,1,0
0.172035500,1,0,0
0.172036000,0,0,0
0.172036750,0,1,0
0.172043000,1,1,0
0.172044000,1,1,1
0.177919500,1,1,0
0.177920500,1,0,0
0.177921750,1,1,0
0.177927750,1,0,0
0.177928250,0,0,0
0.177929000,0,1,0
0.177934750,0,0,0
0.177936000,0,1,0
0.177954500,0,0,0
0.177955750,0,1,0
0.177961500,0,0,0
0.177962750,0,1,0
0.177968750,0,0,0
0.177970000,0,1,0
0.177975750,0,0,0
0.177976500,1,0,0
0.177977000,1,1,0
0.177983000,1,0,0
0.177984250,1,1,0
0.177991750,1,0,0
0.177992500,0,0,0
0.177993000,0,1,0
0.177999000,0,0,0
0.178000000,0,1,0
0.178006000,0,0,0
0.178007250,0,1,0
0.178013000,0,0,0
0.178014250,0,1,0
0.178020250,0,0,0
0.178021500,0,1,0
0.178027250,0,0,0
0.178028500,0,1,0
0.178034500,0,0,0
0.178035750,0,1,0
0.178041500,0,0,0
0.178042750,0,1,0
0.178049250,1,1,0
0.178050000,1,1,1
0.183925250,1,1,0
0.183926250,1,0,0
0.183927500,1,1,0
0.183933250,1,0,0
0.183934500,1,1,0
0.183940500,1,0,0
0.183941000,0,0,0
0.183941750,0,1,0
0.183960000,0,0,0
0.183960750,1,0,0
