Time [s],Channel 0,Channel 1,Channel 2
0.029799750,1,0,0
0.029800250,0,0,0
0.029801000,0,1,0
0.029806750,0,0,0
0.029808000,0,1,0
0.029814000,0,0,0
0.029815250,0,1,0
0.029833500,0,0,0
0.029834750,0,1,0
0.029840750,0,0,0
0.029842000,0,1,0
0.029847750,0,0,0
0.029849000,0,1,0
0.029855000,0,0,0
0.029855500,1,0,0
0.029856250,1,1,0
0.029862000,1,0,0
0.029862750,0,0,0
0.029863250,0,1,0
0.029869750,1,1,0
0.029870750,1,1,1
0.035804500,1,1,0
0.035805500,1,0,0
0.035806250,0,0,0
0.035806750,0,1,0
0.035812750,0,0,0
0.035813750,0,1,0
0.035819750,0,0,0
0.035821000,0,1,0
0.035839500,0,0,0
0.035840500,0,1,0
0.035846500,0,0,0
0.035847750,0,1,0
0.035853750,0,0,0
0.035854750,0,1,0
0.035860750,0,0,0
0.035861500,1,0,0
0.035862000,1,1,0
0.035868000,1,0,0
0.035869000,1,1,0
0.035876750,1,0,0
0.035877250,0,0,0
0.035878000,0,1,0
0.035883750,0,0,0
0.035885000,0,1,0
0.035891000,0,0,0
0.035892250,0,1,0
0.035898000,0,0,0
0.035899250,0,1,0
0.035905250,0,0,0
0.035906500,0,1,0
0.035912250,0,0,0
0.035913500,0,1,0
0.035919500,0,0,0
0.035920500,0,1,0
0.035926500,0,0,0
0.035927250,1,0,0
0.035927750,1,1,0
0.035935000,1,1,1
0.041811250,1,1,0
0.041812250,1,0,0
0.041813500,1,1,0
0.041819250,1,0,0
0.041820000,0,0,0
0.041820500,0,1,0
0.041826500,0,0,0
0.041827500,0,1,0
0.041846000,0,0,0
0.041847250,0,1,0
0.041853000,0,0,0
0.041854250,0,1,0
0.041860250,0,0,0
0.041861500,0,1,0
0.041867250,0,0,0
0.041868000,1,0,0
0.041868500,1,1,0
0.041874500,1,0,0
0.041875750,1,1,0
0.041883250,1,0,0
0.041883750,0,0,0
0.041884500,0,1,0
0.041890250,0,0,0
0.041891500,0,1,0
0.041897500,0,0,0
0.041898750,0,1,0
0.041904500,0,0,0
0.041905750,0,1,0
0.041911750,0,0,0
0.041913000,0,1,0
0.041918750,0,0,0
0.041920000,0,1,0
0.041926000,0,0,0
0.041927000,0,1,0
0.041933000,0,0,0
0.041934250,0,1,0
0.041940750,1,1,0
0.041941500,1,1,1
0.047817000,1,1,0
0.047818000,1,0,0
0.047819250,1,1,0
0.047825250,1,0,0
0.047826500,1,1,0
0.047832250,1,0,0
0.047833000,0,0,0
0.047833500,0,1,0
0.047852000,0,0,0
0.047852500,1,0,0
0.047853250,1,1,0
0.047859000,1,0,0
0.047859750,0,0,0
0.047860250,0,1,0
0.047866250,0,0,0
0.047867250,0,1,0
0.047873250,0,0,0
0.047874500,0,1,0
0.047880250,0,0,0
0.047881000,1,0,0
0.047881500,1,1,0
0.047889000,1,1,1
0.054824250,1,1,0
0.054825250,1,0,0
0.054825750,0,0,0
0.054826500,0,1,0
0.054832250,0,0,0
0.054833000,1,0,0
0.054833500,1,1,0
0.054839500,1,0,0
0.054840000,0,0,0
0.054840750,0,1,0
0.054859000,0,0,0
0.054860250,0,1,0
0.054866250,0,0,0
0.054867250,0,1,0
0.054873250,0,0,0
0.054874500,0,1,0
0.054880250,0,0,0
0.054881000,1,0,0
0.054881500,1,1,0
0.054887500,1,0,0
0.054888000,0,0,0
0.054888750,0,1,0
0.054895000,1,1,0
0.054913000,0,0,0
0.054919000,0,1,0
0.054925500,0,0,0
0.054931500,0,1,0
0.054937750,0,0,0
0.054943750,0,1,0
0.054950250,0,0,0
0.054956250,0,1,0
0.054962500,0,0,0
0.054968500,0,1,0
0.054975000,0,0,0
0.054981000,0,1,0
0.054987250,0,0,0
0.054993250,0,1,0
0.054999750,0,0,0
0.055005750,0,1,0
0.055013500,0,0,0
0.055019250,0,1,0
0.055025750,0,0,0
0.055031750,0,1,0
0.055038250,0,0,0
0.055044000,0,1,0
0.055050500,0,0,0
0.055056500,0,1,0
0.055063000,0,0,0
0.055069000,0,1,0
0.055075250,0,0,0
0.055081250,0,1,0
0.055087750,0,0,0
0.055093750,0,1,0
0.055100000,0,0,0
0.055106000,0,1,0
0.055113750,0,0,0
0.055119750,0,1,0
0.055126000,0,0,0
0.055132000,0,1,0
0.055138500,0,0,0
0.055144500,0,1,0
0.055151000,0,0,0
0.055156750,0,1,0
0.055163250,0,0,0
0.055169250,0,1,0
0.055175750,0,0,0
0.055181500,0,1,0
0.055188000,0,0,0
0.055194000,0,1,0
0.055200500,0,0,0
0.055206500,0,1,0
0.055214000,0,0,0
0.055220000,0,1,0
0.055226500,0,0,0
0.055232500,0,1,0
0.055238750,0,0,0
0.055244750,0,1,0
0.055251250,0,0,0
0.055251500,1,0,0
0.055257250,1,1,0
0.055263500,1,0,0
0.055263750,0,0,0
0.055269500,0,1,0
0.055276000,0,0,0
0.055282000,0,1,0
0.055288250,0,0,0
0.055294250,0,1,0
0.055300750,0,0,0
0.055306750,0,1,0
0.055314500,0,0,0
0.055320500,0,1,0
0.055326750,0,0,0
0.055332750,0,1,0
0.055339250,0,0,0
0.055345250,0,1,0
0.055351500,0,0,0
0.055357500,0,1,0
0.055364000,0,0,0
0.055370000,0,1,0
0.055376250,0,0,0
0.055382250,0,1,0
0.055388750,0,0,0
0.055394750,0,1,0
0.055401250,0,0,0
0.055407000,0,1,0
0.055414500,0,1,1
0.055414750,1,1,1
0.061829250,1,1,0
0.061830250,1,0,0
0.061831500,1,1,0
0.061837250,1,0,0
0.061838500,1,1,0
0.061844500,1,0,0
0.061845000,0,0,0
0.061845750,0,1,0
0.061864250,0,0,0
0.061865250,0,1,0
0.061871250,0,0,0
0.061872500,0,1,0
0.061878250,0,0,0
0.061879500,0,1,0
0.061885500,0,0,0
0.061886750,0,1,0
0.061892500,0,0,0
0.061893750,0,1,0
0.061900250,1,1,0
0.061901250,1,1,1
0.067833250,1,1,0
0.067834250,1,0,0
0.067835000,0,0,0
0.067835500,0,1,0
0.067841500,0,0,0
0.067842500,0,1,0
0.067848500,0,0,0
0.067849750,0,1,0
0.067868250,0,0,0
0.067869500,0,1,0
0.067875250,0,0,0
0.067876500,0,1,0
0.067882500,0,0,0
0.067883500,0,1,0
0.067889500,0,0,0
0.067890250,1,0,0
0.067890750,1,1,0
0.067896500,1,0,0
0.067897250,0,0,0
0.067897750,0,1,0
0.067904250,1,1,0
0.067905250,1,1,1
0.073839500,1,1,0
0.073840500,1,0,0
0.073841000,0,0,0
0.073841750,0,1,0
0.073847500,0,0,0
0.073848750,0,1,0
0.073854750,0,0,0
0.073856000,0,1,0
0.073874250,0,0,0
0.073875500,0,1,0
0.073881500,0,0,0
0.073882750,0,1,0
0.073888500,0,0,0
0.073889750,0,1,0
0.073895750,0,0,0
0.073896250,1,0,0
0.073897000,1,1,0
0.073902750,1,0,0
0.073904000,1,1,0
0.073911500,1,0,0
0.073912250,0,0,0
0.073912750,0,1,0
0.073918750,0,0,0
0.073920000,0,1,0
0.073925750,0,0,0
0.073927000,0,1,0
0.073933000,0,0,0
0.073934250,0,1,0
0.073940000,0,0,0
0.073941250,0,1,0
0.073947250,0,0,0
0.073948500,0,1,0
0.073954250,0,0,0
0.073955500,0,1,0
0.073961500,0,0,0
0.073962000,1,0,0
0.073962750,1,1,0
0.073970000,1,1,1
0.079846750,1,1,0
0.079847500,1,0,0
0.079848750,1,1,0
0.079854750,1,0,0
0.079855500,0,0,0
0.079856000,0,1,0
0.079861750,0,0,0
0.079863000,0,1,0
0.079881500,0,0,0
0.079882750,0,1,0
0.079888500,0,0,0
0.079889750,0,1,0
0.079895750,0,0,0
0.079897000,0,1,0
0.079902750,0,0,0
0.079903500,1,0,0
0.079904000,1,1,0
0.079910000,1,0,0
0.079911250,1,1,0
0.079918750,1,0,0
0.079919500,0,0,0
0.079920000,0,1,0
0.079926000,0,0,0
0.079927000,0,1,0
0.079933000,0,0,0
0.079934250,0,1,0
0.079940000,0,0,0
0.079941250,0,1,0
0.079947250,0,0,0
0.079948500,0,1,0
0.079954250,0,0,0
0.079955500,0,1,0
0.079961500,0,0,0
0.079962750,0,1,0
0.079968500,0,0,0
0.079969750,0,1,0
0.079976250,1,1,0
0.079977000,1,1,1
0.085853000,1,1,0
0.085854000,1,0,0
0.085855250,1,1,0
0.085861250,1,0,0
0.085862500,1,1,0
0.085868250,1,0,0
0.085869000,0,0,0
0.085869500,0,1,0
0.085888000,0,0,0
0.085888500,1,0,0
0.085889250,1,1,0
0.085895000,1,0,0
0.085895750,0,0,0
0.085896250,0,1,0
0.085902250,0,0,0
0.085903500,0,1,0
0.085909250,0,0,0
0.085910500,0,1,0
0.085916500,0,0,0
0.085917000,1,0,0
0.085917750,1,1,0
0.085925000,1,1,1
0.092860250,1,1,0
0.092861250,1,0,0
0.092861750,0,0,0
0.092862500,0,1,0
0.092868250,0,0,0
0.092869000,1,0,0
0.092869500,1,1,0
0.092875500,1,0,0
0.092876000,0,0,0
0.092876750,0,1,0
0.092895000,0,0,0
0.092896250,0,1,0
0.092902000,0,0,0
0.092903250,0,1,0
0.092909250,0,0,0
0.092910500,0,1,0
0.092916250,0,0,0
0.092917000,1,0,0
0.092917500,1,1,0
0.092923500,1,0,0
0.092924000,0,0,0
0.092924750,0,1,0
0.092931000,1,1,0
0.092949000,0,0,0
0.092955000,0,1,0
0.092961500,0,0,0
0.092967250,0,1,0
0.092973750,0,0,0
0.092979750,0,1,0
0.092986250,0,0,0
0.092992250,0,1,0
0.092998500,0,0,0
0.093004500,0,1,0
0.093011000,0,0,0
0.093017000,0,1,0
0.093023250,0,0,0
0.093029250,0,1,0
0.093035750,0,0,0
0.093041750,0,1,0
0.093049250,0,0,0
0.093055250,0,1,0
0.093061750,0,0,0
0.093067750,0,1,0
0.093074250,0,0,0
0.093080000,0,1,0
0.093086500,0,0,0
0.093092500,0,1,0
0.093099000,0,0,0
0.093104750,0,1,0
0.093111250,0,0,0
0.093117250,0,1,0
0.093123750,0,0,0
0.093129750,0,1,0
0.093136000,0,0,0
0.093142000,0,1,0
0.093149750,0,0,0
0.093155750,0,1,0
0.093162000,0,0,0
0.093168000,0,1,0
0.093174500,0,0,0
0.093180500,0,1,0
0.093186750,0,0,0
0.093192750,0,1,0
0.093199250,0,0,0
0.093205250,0,1,0
0.093211500,0,0,0
0.093217500,0,1,0
0.093224000,0,0,0
0.093230000,0,1,0
0.093236500,0,0,0
0.093242250,0,1,0
0.093250000,0,0,0
0.093256000,0,1,0
0.093262500,0,0,0
0.093268500,0,1,0
0.093274750,0,0,0
0.093280750,0,1,0
0.093287250,0,0,0
0.093287500,1,0,0
0.093293250,1,1,0
0.093299500,1,0,0
0.093299750,0,0,0
0.093305500,0,1,0
0.093312000,0,0,0
0.093318000,0,1,0
0.093324500,0,0,0
0.093330250,0,1,0
0.093336750,0,0,0
0.093342750,0,1,0
0.093350500,0,0,0
0.093356500,0,1,0
0.093362750,0,0,0
0.093368750,0,1,0
0.093375250,0,0,0
0.093381250,0,1,0
0.093387500,0,0,0
0.093393500,0,1,0
0.093400000,0,0,0
0.093406000,0,1,0
0.093412250,0,0,0
0.093418250,0,1,0
0.093424750,0,0,0
0.093430750,0,1,0
0.093437000,0,0,0
0.093443000,0,1,0
0.093450500,0,1,1
0.093450750,1,1,1
0.099866000,1,1,0
0.099867000,1,0,0
0.099868250,1,1,0
0.099874000,1,0,0
0.099875250,1,1,0
0.099881250,1,0,0
0.099881750,0,0,0
0.099882500,0,1,0
0.099900750,0,0,0
0.099902000,0,1,0
0.099908000,0,0,0
0.099909250,0,1,0
0.099915000,0,0,0
0.099916250,0,1,0
0.099922250,0,0,0
0.099923500,0,1,0
0.099929250,0,0,0
0.099930500,0,1,0
0.099937000,1,1,0
0.099938000,1,1,1
0.105871000,1,1,0
0.105872000,1,0,0
0.105872500,0,0,0
0.105873250,0,1,0
0.105879000,0,0,0
0.105880250,0,1,0
0.105886250,0,0,0
0.105887250,0,1,0
0.105905750,0,0,0
0.105907000,0,1,0
0.105913000,0,0,0
0.105914250,0,1,0
0.105920000,0,0,0
0.105921250,0,1,0
0.105927250,0,0,0
0.105927750,1,0,0
0.105928500,1,1,0
0.105934250,1,0,0
0.105935000,0,0,0
0.105935500,0,1,0
0.105942000,1,1,0
0.105943000,1,1,1
0.111876750,1,1,0
0.111877750,1,0,0
0.111878250,0,0,0
0.111879000,0,1,0
0.111884750,0,0,0
0.111886000,0,1,0
0.111892000,0,0,0
0.111893000,0,1,0
0.111911500,0,0,0
0.111912750,0,1,0
0.111918750,0,0,0
0.111920000,0,1,0
0.111925750,0,0,0
0.111927000,0,1,0
0.111933000,0,0,0
0.111933500,1,0,0
0.111934250,1,1,0
0.111940000,1,0,0
0.111941250,1,1,0
0.111949000,1,0,0
0.111949500,0,0,0
0.111950000,0,1,0
0.111956000,0,0,0
0.111957250,0,1,0
0.111963000,0,0,0
0.111964250,0,1,0
0.111970250,0,0,0
0.111971500,0,1,0
0.111977250,0,0,0
0.111978500,0,1,0
0.111984500,0,0,0
0.111985750,0,1,0
0.111991500,0,0,0
0.111992750,0,1,0
0.111998750,0,0,0
0.111999250,1,0,0
0.112000000,1,1,0
0.112007250,1,1,1
0.117881250,1,1,0
0.117882250,1,0,0
0.117883500,1,1,0
0.117889500,1,0,0
0.117890000,0,0,0
0.117890500,0,1,0
0.117896500,0,0,0
0.117897750,0,1,0
0.117916250,0,0,0
0.117917250,0,1,0
0.117923250,0,0,0
0.117924500,0,1,0
0.117930250,0,0,0
0.117931500,0,1,0
0.117937500,0,0,0
0.117938250,1,0,0
0.117938750,1,1,0
0.117944500,1,0,0
0.117945750,1,1,0
0.117953500,1,0,0
0.117954000,0,0,0
0.117954750,0,1,0
0.117960500,0,0,0
0.117961750,0,1,0
0.117967750,0,0,0
0.117969000,0,1,0
0.117974750,0,0,0
0.117976000,0,1,0
0.117982000,0,0,0
0.117983000,0,1,0
0.117989000,0,0,0
0.117990250,0,1,0
0.117996000,0,0,0
0.117997250,0,1,0
0.118003250,0,0,0
0.118004500,0,1,0
0.118010750,1,1,0
0.118011750,1,1,1
0.123887000,1,1,0
0.123888000,1,0,0
0.123889250,1,1,0
0.123895000,1,0,0
0.123896250,1,1,0
0.123902250,1,0,0
0.123902750,0,0,0
0.123903500,0,1,0
0.123922000,0,0,0
0.123922500,1,0,0
0.123923000,1,1,0
0.123929000,1,0,0
0.123929750,0,0,0
0.123930250,0,1,0
0.123936250,0,0,0
0.123937250,0,1,0
0.123943250,0,0,0
0.123944500,0,1,0
0.123950250,0,0,0
0.123951000,1,0,0
0.123951500,1,1,0
0.123959000,1,1,1
0.130892250,1,1,0
0.130893250,1,0,0
0.130894000,0,0,0
0.130894500,0,1,0
0.130900500,0,0,0
0.130901000,1,0,0
0.130901750,1,1,0
0.130907500,1,0,0
0.130908250,0,0,0
0.130908750,0,1,0
0.130927250,0,0,0
0.130928500,0,1,0
0.130934250,0,0,0
0.130935500,0,1,0
0.130941500,0,0,0
0.130942500,0,1,0
0.130948500,0,0,0
0.130949250,1,0,0
0.130949750,1,1,0
0.130955500,1,0,0
0.130956250,0,0,0
0.130956750,0,1,0
0.130963250,1,1,0
0.130981250,0,0,0
0.130987250,0,1,0
0.130993500,0,0,0
0.130999500,0,1,0
0.131006000,0,0,0
0.131012000,0,1,0
0.131018250,0,0,0
0.131024250,0,1,0
0.131030750,0,0,0
0.131036750,0,1,0
0.131043000,0,0,0
0.131049000,0,1,0
0.131055500,0,0,0
0.131061500,0,1,0
0.131067750,0,0,0
0.131073750,0,1,0
0.131081500,0,0,0
0.131087500,0,1,0
0.131094000,0,0,0
0.131099750,0,1,0
0.131106250,0,0,0
0.131112250,0,1,0
0.131118750,0,0,0
0.131124500,0,1,0
0.131131000,0,0,0
0.131137000,0,1,0
0.131143500,0,0,0
0.131149500,0,1,0
0.131155750,0,0,0
0.131161750,0,1,0
0.131168250,0,0,0
0.131174250,0,1,0
0.131181750,0,0,0
0.131187750,0,1,0
0.131194250,0,0,0
0.131200250,0,1,0
0.131206500,0,0,0
0.131212500,0,1,0
0.131219000,0,0,0
0.131225000,0,1,0
0.131231500,0,0,0
0.131237250,0,1,0
0.131243750,0,0,0
0.131249750,0,1,0
0.131256250,0,0,0
0.131262250,0,1,0
0.131268500,0,0,0
0.131274500,0,1,0
0.131282250,0,0,0
0.131288250,0,1,0
0.131294500,0,0,0
0.131300500,0,1,0
0.131307000,0,0,0
0.131313000,0,1,0
0.131319250,0,0,0
0.131319500,1,0,0
0.131325250,1,1,0
0.131331750,0,0,0
0.131337750,0,1,0
0.131344250,0,0,0
0.131350250,0,1,0
0.131356500,0,0,0
0.131362500,0,1,0
0.131369000,0,0,0
0.131375000,0,1,0
0.131382500,0,0,0
0.131388500,0,1,0
0.131395000,0,0,0
0.131401000,0,1,0
0.131407250,0,0,0
0.131413250,0,1,0
0.131419750,0,0,0
0.131425750,0,1,0
0.131432000,0,0,0
0.131438000,0,1,0
0.131444500,0,0,0
0.131450500,0,1,0
0.131456750,0,0,0
0.131462750,0,1,0
0.131469250,0,0,0
0.131475250,0,1,0
0.131482500,0,1,1
0.131482750,1,1,1
0.137895250,1,1,0
0.137896250,1,0,0
0.137897500,1,1,0
0.137903500,1,0,0
0.137904750,1,1,0
0.137910500,1,0,0
0.137911250,0,0,0
0.137911750,0,1,0
0.137930250,0,0,0
0.137931500,0,1,0
0.137937250,0,0,0
0.137938500,0,1,0
0.137944250,0,0,0
0.137945500,0,1,0
0.137951500,0,0,0
0.137952750,0,1,0
0.137958500,0,0,0
0.137959750,0,1,0
0.137966250,1,1,0
0.137967250,1,1,1
0.143898500,1,1,0
0.143899500,1,0,0
0.143900250,0,0,0
0.143900750,0,1,0
0.143906750,0,0,0
0.143908000,0,1,0
0.143913750,0,0,0
0.143915000,0,1,0
0.143933500,0,0,0
0.143934750,0,1,0
0.143940500,0,0,0
0.143941750,0,1,0
0.143947750,0,0,0
0.143949000,0,1,0
0.143954750,0,0,0
0.143955500,1,0,0
0.143956000,1,1,0
0.143962000,1,0,0
0.143962500,0,0,0
0.143963250,0,1,0
0.143969500,1,1,0
0.143970500,1,1,1
0.149904750,1,1,0
0.149905750,1,0,0
0.149906250,0,0,0
0.149907000,0,1,0
0.149912750,0,0,0
0.149914000,0,1,0
0.149920000,0,0,0
0.149921250,0,1,0
0.149939750,0,0,0
0.149940750,0,1,0
0.149946750,0,0,0
0.149948000,0,1,0
0.149953750,0,0,0
0.149955000,0,1,0
0.149961000,0,0,0
0.149961750,1,0,0
0.149962250,1,1,0
0.149968000,1,0,0
0.149969250,1,1,0
0.149977000,1,0,0
0.149977500,0,0,0
0.149978250,0,1,0
0.149984000,0,0,0
0.149985250,0,1,0
0.149991250,0,0,0
0.149992500,0,1,0
0.149998250,0,0,0
0.149999500,0,1,0
0.150005500,0,0,0
0.150006500,0,1,0
0.150012500,0,0,0
0.150013750,0,1,0
0.150019500,0,0,0
0.150020750,0,1,0
0.150026750,0,0,0
0.150027250,1,0,0
0.150028000,1,1,0
0.150035250,1,1,1
0.155909250,1,1,0
0.155910250,1,0,0
0.155911500,1,1,0
0.155917250,1,0,0
0.155918000,0,0,0
0.155918500,0,1,0
0.155924500,0,0,0
0.155925750,0,1,0
0.155944000,0,0,0
0.155945250,0,1,0
0.155951250,0,0,0
0.155952500,0,1,0
0.155958250,0,0,0
0.155959500,0,1,0
0.155965500,0,0,0
0.155966000,1,0,0
0.155966750,1,1,0
0.155972500,1,0,0
0.155973750,1,1,0
0.155981500,1,0,0
0.155982000,0,0,0
0.155982750,0,1,0
0.155988500,0,0,0
0.155989750,0,1,0
0.155995750,0,0,0
0.155996750,0,1,0
0.156002750,0,0,0
0.156004000,0,1,0
0.156009750,0,0,0
0.156011000,0,1,0
0.156017000,0,0,0
0.156018250,0,1,0
0.156024000,0,0,0
0.156025250,0,1,0
0.156031250,0,0,0
0.156032500,0,1,0
0.156038750,1,1,0
0.156039750,1,1,1
0.161914500,1,1,0
0.161915500,1,0,0
0.161916750,1,1,0
0.161922500,1,0,0
0.161923750,1,1,0
0.161929750,1,0,0
0.161930250,0,0,0
0.161931000,0,1,0
0.161949250,0,0,0
0.161950000,1,0,0
0.161950500,1,1,0
0.161956500,1,0,0
0.161957000,0,0,0
0.161957750,0,1,0
0.161963500,0,0,0
0.161964750,0,1,0
0.161970750,0,0,0
0.161972000,0,1,0
0.161977750,0,0,0
0.161978500,1,0,0
0.161979000,1,1,0
0.161986250,1,1,1
0.168921250,1,1,0
0.168922250,1,0,0
0.168922750,0,0,0
0.168923500,0,1,0
0.168929250,0,0,0
0.168930000,1,0,0
0.168930500,1,1,0
0.168936500,1,0,0
0.168937000,0,0,0
0.168937750,0,1,0
0.168956000,0,0,0
0.168957250,0,1,0
0.168963250,0,0,0
0.168964250,0,1,0
0.168970250,0,0,0
0.168971500,0,1,0
0.168977250,0,0,0
0.168978000,1,0,0
0.168978500,1,1,0
0.168984500,1,0,0
0.168985000,0,0,0
0.168985750,0,1,0
0.168992000,1,1,0
0.169010000,0,0,0
0.169016000,0,1,0
0.169022500,0,0,0
0.169028250,0,1,0
0.169034750,0,0,0
0.169040750,0,1,0
0.169047250,0,0,0
0.169053250,0,1,0
0.169059500,0,0,0
0.169065500,0,1,0
0.169072000,0,0,0
0.169078000,0,1,0
0.169084250,0,0,0
0.169090250,0,1,0
0.169096750,0,0,0
0.169102750,0,1,0
0.169110250,0,0,0
0.169116250,0,1,0
0.169122750,0,0,0
0.169128750,0,1,0
0.169135250,0,0,0
0.169141000,0,1,0
0.169147500,0,0,0
0.169153500,0,1,0
0.169160000,0,0,0
0.169165750,0,1,0
0.169172250,0,0,0
0.169178250,0,1,0
0.169184750,0,0,0
0.169190750,0,1,0
0.169197000,0,0,0
0.169203000,0,1,0
0.169210750,0,0,0
0.169216750,0,1,0
0.169223000,0,0,0
0.169229000,0,1,0
0.169235500,0,0,0
0.169241500,0,1,0
0.169247750,0,0,0
0.169253750,0,1,0
0.169260250,0,0,0
0.169266250,0,1,0
0.169272750,0,0,0
0.169278500,0,1,0
0.169285000,0,0,0
0.169291000,0,1,0
0.169297500,0,0,0
0.169303250,0,1,0
0.169311000,0,0,0
0.169317000,0,1,0
0.169323500,0,0,0
0.169329500,0,1,0
0.169335750,0,0,0
0.169341750,0,1,0
0.169348250,0,0,0
0.169348500,1,0,0
0.169354250,1,1,0
0.169360500,1,0,0
0.169360750,0,0,0
0.169366500,0,1,0
0.169373000,0,0,0
0.169379000,0,1,0
0.169385500,0,0,0
0.169391250,0,1,0
0.169397750,0,0,0
0.169403750,0,1,0
0.169411500,0,0,0
0.169417500,0,1,0
0.169423750,0,0,0
0.169429750,0,1,0
0.169436250,0,0,0
0.169442250,0,1,0
0.169448500,0,0,0
0.169454500,0,1,0
0.169461000,0,0,0
0.169467000,0,1,0
0.169473500,0,0,0
0.169479250,0,1,0
0.169485750,0,0,0
0.169491750,0,1,0
0.169498250,0,0,0
0.169504000,0,1,0
0.169511500,0,1,1
0.169511750,1,1,1
0.175925500,1,1,0
0.175926250,1,0,0
0.175927500,1,1,0
0.175933500,1,0,0
0.175934750,1,1,0
0.175940750,1,0,0
0.175941250,0,0,0
0.175941750,0,1,0
